Soma,Media,Desvio Padrão,Min,Max
251.26921095740786,0.15704325684837991,6.678432015058233,-12.639986605809678,265.83994443237617
267.15739758728836,0.1669733734920552,6.794027607387075,-6.672430793848493,271.45579631772796
263.9324797886057,0.16495779986787856,6.729693442799487,-6.2605031004869796,268.23378227919665
311.96863115180525,0.19498039446987828,6.898577070368855,-5.296136285601079,275.37721299216855
258.9579263824297,0.16184870398901857,6.790287637699584,-6.78204677579958,271.23591966492904
272.23526045524994,0.17014703778453122,6.718734126926782,-8.98184941319468,264.6333422179142
281.2359419187267,0.1757724636992042,6.9043075195694135,-4.072014441784151,275.6055586647015
265.5324748783158,0.16595779679894737,6.754142533292346,-7.854763467737739,269.68675623767894
266.50524200012046,0.1665657762500753,6.785528467940528,-6.92640157955742,270.6956629552487
271.5914865082534,0.1697446790676584,6.8002994305974305,-4.572942661374667,271.67474197944983
267.9149051931157,0.1674468157456973,6.791335068978574,-9.682409497874449,271.30465960153884
284.06228608553806,0.17753892880346128,7.121661747877721,-5.328997360454575,284.6134529770221
270.52924808500904,0.16908078005313065,6.79069741010808,-7.317021294456931,271.26255216340786
260.42237201507675,0.16276398250942298,6.6402715543401785,-5.879379022351107,265.0964109645493
302.47712650720246,0.18904820406700154,6.736109175582133,-6.07185788865411,265.874369012259
264.6357641382973,0.16539735258643581,6.766325951900561,-7.302005705437419,270.2527805261229
263.33385231997585,0.1645836576999849,6.578934748074987,-4.852217976726068,262.6167086969601
282.5529532522879,0.17659559578267994,6.67471455615302,-8.989402643450413,265.69369508354146
268.1549779451133,0.1675968612156958,6.7931853301675185,-6.676445811410482,271.42473577411084
272.24522610004874,0.17015326631253047,6.668431514476774,-5.342197950071157,265.45662618076983
280.2505216750518,0.17515657604690738,6.895938465387144,-4.0907901166574465,275.2761749478599
276.38913295298437,0.17274320809561522,6.781984617335594,-6.145001819559629,270.8107206433077
257.3214423744883,0.16082590148405518,6.593746402256835,-6.438177796841903,263.21371674978474
263.80106087241217,0.1648756630452576,6.79706586174972,-6.070451911599319,271.5019724792139
271.4839714741136,0.169677482171321,6.8003877865693845,-6.194107566782882,271.6644821061119
259.1393956580573,0.16196212228628581,6.668864993491503,-5.197289026630267,262.2324859664287
254.42429646924538,0.15901518529327835,6.657299428247143,-6.603519493908096,265.75801896334633
262.5937174300402,0.16412107339377513,6.705050617782841,-7.756439154398295,264.2838505275756
267.8295578179446,0.16739347363621537,6.652070873503834,-5.015256443709071,265.58686922348903
264.5783172431577,0.16536144827697355,6.800653266032811,-6.147801202501169,271.6797684683804
271.46963449123757,0.16966852155702347,6.886414083608789,-8.878266296400955,275.00900276821375
286.72611625269127,0.17920382265793205,7.19482768545714,-7.257949072995933,287.6089793188066
337.3680274505218,0.21085501715657615,6.674645010938994,-6.404855754781268,261.80320017550804
271.1778663102751,0.16948616644392192,6.884447082862087,-5.956835329930834,274.9764691993121
284.08325094453284,0.17755203184033302,6.8987222815641855,-5.893219478117066,275.376822798611
269.64836900310553,0.16853023062694095,6.886715830047401,-5.340961155709476,275.05832038315907
