Soma k1,Desvio Padrão k1,Soma k2,Desvio Padrão k2,Soma k3,Desvio Padrão k3,Soma k4,Desvio Padrão k4
31003.0,9.917652959968652,2443.0,2.507594013068104,32747.0,11.178110427723238,1746.0,1.7067288705298214
30925.0,9.615116171132568,2522.0,2.5940674504530525,32665.0,10.884697095435179,2182.0,2.4431405889755915
30800.0,9.917597995482575,2393.0,2.44872024930881,32596.0,11.328007051110093,2002.0,2.0565440519230314
30064.0,13.012096295370704,792.0,1.0559237661876921,31389.0,11.440052293777988,584.0,0.7292290449508988
30064.0,13.012096295370704,792.0,1.0559237661876921,31389.0,11.440052293777988,584.0,0.7292290449508988
30767.0,11.15142421887783,254.0,0.3654427964812003,32351.0,9.862175196647797,0.0,0.0
30767.0,11.15142421887783,254.0,0.3654427964812003,32351.0,9.862175196647797,0.0,0.0
30756.0,11.711713954413334,103.0,0.24541976158206982,32333.0,10.293920972320265,174.0,0.3113252920981526
38712.0,12.234969350186374,1466.0,1.5347592441487363,40690.0,10.455693350395277,1201.0,1.3452461147964707
20415.0,10.74239147533616,1379.0,1.3422170034592023,20950.0,9.69226294203268,1125.0,1.2668820917413743
40631.0,12.138630209351259,1454.0,1.5416463399560874,42689.0,10.288701308200904,1189.0,1.3326253165743924
24428.0,11.436824023740158,1464.0,1.4098847470626812,25489.0,10.166651961652617,1154.0,1.3028040671950636
36736.0,12.312276393908643,1471.0,1.522456767653847,38631.0,10.598515502624648,1226.0,1.3694381831612554
33381.0,11.631880339582892,1633.0,1.5609130691281305,35076.0,10.228403773316733,1252.0,1.396940854152387
32599.0,12.093974464971183,1625.0,1.5529426452303383,34244.0,10.581374851596555,1251.0,1.402425215252136
26919.0,11.291801488663136,1393.0,1.3597378825990691,28247.0,9.917152734498698,1086.0,1.235636855026589
25980.0,11.043203509398891,1368.0,1.3314371934116906,27216.0,9.693291494636897,1044.0,1.187642096761478
32599.0,12.093974464971183,1625.0,1.5529426452303383,34244.0,10.581374851596555,1251.0,1.402425215252136
31667.0,14.93288515272166,1936.0,1.9347868099612422,32701.0,13.153656202150602,1574.0,1.7513526022763093
31261.0,16.433001749052877,2198.0,2.1760769603807675,31149.0,14.821276395249331,1756.0,1.948523479458228
31286.0,16.100337292662537,2128.0,2.1065018395434647,31516.0,14.409449807331297,1714.0,1.8950391651625569
31487.0,15.428352945449978,2010.0,1.9992088278866718,32218.0,13.66638891359016,1639.0,1.8131549463228454
31667.0,14.93288515272166,1936.0,1.9347868099612422,32701.0,13.153656202150602,1574.0,1.7513526022763093
33460.0,11.61453157686525,1934.0,1.774520621886373,35164.0,10.073578994081497,1696.0,1.6267759526130203
33682.0,11.425623546988584,1956.0,1.8211929469443924,35406.0,9.977082411080907,1612.0,1.6232509818262855
33871.0,11.369946662556293,1868.0,1.8545737380864638,35621.0,10.160961580203667,1651.0,1.5510831648802714
33487.0,11.662252660158542,1706.0,1.6005814373220748,35150.0,10.068156407083672,1587.0,1.4964320847853403
33690.0,11.565977517594437,1885.0,1.8598108732812055,35401.0,10.284932832030309,1780.0,1.7334485138013185
30772.0,11.970576166166772,2170.0,2.0397514401269583,32203.0,10.618887782360966,1935.0,1.8558790664736216
31309.0,12.237865785518936,2025.0,1.984015715506054,32827.0,10.944905903404331,1833.0,1.7505480168721452
30774.0,11.83645263317942,2077.0,1.9099729014766151,32378.0,10.509718642166401,1693.0,1.6193351982758233
30184.0,11.089545752644696,952.0,1.5515234448760353,31946.0,12.178417833918328,601.0,0.7783192528615748
30184.0,11.089545752644696,952.0,1.5515234448760353,31946.0,12.178417833918328,601.0,0.7783192528615748
30310.0,9.385991473334077,341.0,0.4862640582800666,32069.0,10.749128580232679,0.0,0.0
30310.0,9.385991473334077,341.0,0.4862640582800666,32069.0,10.749128580232679,0.0,0.0
30258.0,10.016093222284825,171.0,0.33234430095158846,32038.0,11.281818822224544,142.0,0.2930416992511475
23750.0,10.132649502351297,1641.0,1.7581860991871707,25189.0,11.204614684779436,1209.0,1.4712769485637298
21653.0,9.905561707161034,1589.0,1.7184521332801215,22949.0,10.974192008269902,1197.0,1.4657537256903017
21653.0,9.905561707161034,1589.0,1.7184521332801215,22949.0,10.974192008269902,1197.0,1.4657537256903017
21653.0,9.905561707161034,1589.0,1.7184521332801215,22949.0,10.974192008269902,1197.0,1.4657537256903017
30351.0,10.26168539321758,2194.0,2.113568886386247,32144.0,11.43211047882236,1705.0,1.7507336631752415
19530.0,9.650127508872616,1548.0,1.6923190449794034,20698.0,10.733461041877405,1175.0,1.4392075456218953
32763.0,10.376148863348819,1851.0,1.9415883277293875,34721.0,11.268806485576677,1274.0,1.4814641195452558
32416.0,10.486176614953612,1849.0,1.9404009532503843,34346.0,11.426727919115779,1269.0,1.4888175624887692
27307.0,10.158181566322538,1629.0,1.7223665360122973,28948.0,11.133741228805347,1143.0,1.369413509271396
26341.0,9.947921402703933,1576.0,1.6747462494360152,27949.0,10.897372801936026,1101.0,1.3198897622055412
32763.0,10.376148863348819,1851.0,1.9415883277293875,34721.0,11.268806485576677,1274.0,1.4814641195452558
29394.0,13.38986271167483,2160.0,2.3089499778037634,31203.0,14.806501831437938,1644.0,1.8450592808904542
29880.0,13.037038582438882,2116.0,2.2438234667638186,31687.0,14.349167427393652,1589.0,1.791808509404674
28669.0,13.939608010427516,2238.0,2.390815433591644,30497.0,15.45714073201687,1696.0,1.8987232552428488
29461.0,13.335336618712516,2163.0,2.2984905882720077,31291.0,14.739335644267518,1628.0,1.831241040933716
29213.0,13.554390302937827,2187.0,2.3258928897038658,30976.0,14.99255315148157,1662.0,1.8556665749805377
32783.0,10.386945513931177,1818.0,1.8828664152031602,34606.0,11.204337260074778,1542.0,1.5862490149721133
33035.0,10.101778444134231,2151.0,2.1164902218944928,35037.0,11.184710388936095,1633.0,1.6409447307496374
33074.0,10.0458037725958,2172.0,2.108837061036248,34947.0,11.16660742949151,1856.0,1.7583799361912655
33256.0,10.167781223059434,1999.0,1.9766605953918848,35193.0,11.100759246978335,1886.0,1.771453763861761
33166.0,10.235180674394567,1946.0,1.8770284860651423,35209.0,11.29914126645804,1761.0,1.693516935071805
30106.0,10.85644904826159,2043.0,2.050357343092906,31915.0,11.589447904640453,1744.0,1.911648503255763
30280.0,10.3447752513044,2433.0,2.3435175718084555,32106.0,11.515993701695917,1708.0,1.9875723257280473
31253.0,11.450443342262998,1404.0,1.534191562354584,32955.0,11.348925730410565,1486.0,1.396844099210789
31139.0,11.094584105966973,1652.0,1.8076763399458433,32860.0,11.18061240496244,1423.0,1.357713927664808
31097.0,11.285260557885893,403.0,0.6761538170971158,32843.0,11.618865165513153,508.0,0.6711510634723006
31097.0,11.285260557885893,403.0,0.6761538170971158,32843.0,11.618865165513153,508.0,0.6711510634723006
30968.0,10.156782216824382,106.0,0.24871859098185645,32712.0,10.418587956148375,0.0,0.0
30968.0,10.156782216824382,106.0,0.24871859098185645,32712.0,10.418587956148375,0.0,0.0
30978.0,10.790018463260385,62.0,0.19299854274061246,32692.0,10.96211401829045,115.0,0.2582808246366733
40844.0,10.490972011687,1099.0,1.4491644952782277,43117.0,11.339110811010492,933.0,0.9807345381778905
22147.0,10.65137885366843,1015.0,1.189829130327124,23400.0,10.6295872450439,908.0,1.0157232644770917
36964.0,11.043357449163727,1124.0,1.4085431303300586,39022.0,11.544646960279904,959.0,1.021089912483225
22147.0,10.65137885366843,1015.0,1.189829130327124,23400.0,10.6295872450439,908.0,1.0157232644770917
22147.0,10.65137885366843,1015.0,1.189829130327124,23400.0,10.6295872450439,908.0,1.0157232644770917
32831.0,11.174843381872293,1125.0,1.3661040349750089,34663.0,11.329297456566978,966.0,1.0304057149977381
33296.0,10.992959110266899,1121.0,1.3719510229505278,35153.0,11.118611069255683,978.0,1.027192015886027
33673.0,10.834253244196159,1129.0,1.3766692992055136,35577.0,10.905221495200133,973.0,1.025699266049752
27058.0,10.683790218714519,1004.0,1.2031183441374336,28561.0,10.758522766131742,863.0,0.9745253251583562
32831.0,11.174843381872293,1125.0,1.3661040349750089,34663.0,11.329297456566978,966.0,1.0304057149977381
31074.0,13.83835425321595,1516.0,1.7729900591937904,32992.0,14.608536887724245,1279.0,1.3431770580883968
29518.0,15.1443429516602,1718.0,1.962666792275245,31805.0,16.133761851607176,1425.0,1.4886779736984759
30941.0,13.948971162217484,1533.0,1.797949244104238,32884.0,14.739351876863513,1294.0,1.362322809579286
30348.0,14.477359695400263,1616.0,1.870801967071876,32372.0,15.343392511110443,1362.0,1.4253502858946638
31074.0,13.83835425321595,1516.0,1.7729900591937904,32992.0,14.608536887724245,1279.0,1.3431770580883968
33968.0,10.94415825908964,1579.0,2.0044831589152854,35872.0,10.715635772085575,1440.0,1.3896942109687296
34003.0,10.760329176394885,1551.0,1.710171660791688,35975.0,10.934395541564015,1349.0,1.3194753633073262
33911.0,10.792200580019582,1516.0,1.6480272297507708,35750.0,10.785955494878513,1422.0,1.3874881756252917
33748.0,11.030987886404372,1407.0,1.4670803009293665,35670.0,11.110860044906515,1500.0,1.4234091997735576
33674.0,10.846559866496843,1556.0,1.8070677214758721,35544.0,10.785118219101726,1374.0,1.2737929335256966
33678.0,11.27675145764506,1864.0,2.0866300582518216,35522.0,10.612763468460983,1542.0,1.4941338418963677
33467.0,11.413367830503622,1597.0,1.6697668952207072,35193.0,10.641574406983912,1461.0,1.387651877948861
30976.0,11.668778856418525,1741.0,1.809795287974582,32690.0,11.106260551486265,1835.0,1.7966086759155426
31325.0,11.589387235068772,1924.0,1.9567814773244356,32993.0,10.980229943374365,1451.0,1.3672793183453775
30951.0,11.858732261897769,611.0,0.8572027090338667,32565.0,11.351472491900555,585.0,0.6534090291501947
30951.0,11.858732261897769,611.0,0.8572027090338667,32565.0,11.351472491900555,585.0,0.6534090291501947
30844.0,10.731052779201116,163.0,0.31063883268999065,32517.0,10.279711340031636,0.0,0.0
30844.0,10.731052779201116,163.0,0.31063883268999065,32517.0,10.279711340031636,0.0,0.0
30830.0,11.369873501385142,93.0,0.2339796665845133,32514.0,10.79637895025457,142.0,0.2843825548447021
24162.0,11.41067475820339,1308.0,1.4288784937845485,25457.0,10.684633222969097,1107.0,1.0779304172232083
19812.0,10.93234621433112,1268.0,1.3791097672049168,20951.0,10.108002688927966,1060.0,1.0373493866581307
24162.0,11.41067475820339,1308.0,1.4288784937845485,25457.0,10.684633222969097,1107.0,1.0779304172232083
19812.0,10.93234621433112,1268.0,1.3791097672049168,20951.0,10.108002688927966,1060.0,1.0373493866581307
36901.0,11.668885560942613,1394.0,1.5830108772525855,38862.0,11.50631884824595,1201.0,1.187828737392306
32744.0,11.742285765556892,1408.0,1.573403953217355,34462.0,11.14197013267851,1170.0,1.1495753291976998
27900.0,11.396154779134934,1263.0,1.4243462041845725,29385.0,10.811195278940021,1061.0,1.0610797493002118
33136.0,11.575983759491027,1406.0,1.5760864308469886,34895.0,10.921791845177008,1176.0,1.1558654766018404
33136.0,11.575983759491027,1406.0,1.5760864308469886,34895.0,10.921791845177008,1176.0,1.1558654766018404
27900.0,11.396154779134934,1263.0,1.4243462041845725,29385.0,10.811195278940021,1061.0,1.0610797493002118
29571.0,16.091136426131467,1991.0,2.2219711652888297,31603.0,16.054175749143116,1820.0,1.7863632749247842
29925.0,15.739758264801115,1960.0,2.179879583830263,31884.0,15.686052522862468,1768.0,1.7414720784439812
30204.0,15.475787338613827,1936.0,2.135626371816943,32106.0,15.36235206397445,1731.0,1.692681743380899
30006.0,15.655210344722297,1949.0,2.162590225718918,31941.0,15.59845393730978,1745.0,1.717166884544132
30247.0,15.43608534763186,1938.0,2.1378431742061905,32117.0,15.3335099613355,1722.0,1.6868420013445242
33649.0,11.23903630696934,1623.0,1.739372978798682,35458.0,10.669653154507882,1503.0,1.415785862824954
33820.0,11.25215951495534,1882.0,1.9442700268995559,35592.0,10.88054341473807,1780.0,1.6556248820309512
33949.0,11.23835159106419,1586.0,1.564424315043716,35818.0,10.585346519481542,1710.0,1.598131232877951
34034.0,11.709725591895824,1689.0,1.730615745731848,35795.0,10.397167113419645,1364.0,1.3151021823417373
34312.0,11.677305982117621,1522.0,1.5803871163420689,36031.0,10.413494831677546,1339.0,1.274368563004832
33919.0,11.779574466396271,2000.0,2.2014199962751317,35650.0,10.24693361145177,1463.0,1.342867588176511
31403.0,12.13466739282025,1840.0,1.8553975315279472,32994.0,10.828679441072211,1374.0,1.3076882034720663
31631.0,12.067308610845046,1705.0,1.8017542449998556,33251.0,10.808644525766171,1447.0,1.4134110723264481
26189.0,11.277194198220363,1166.0,1.2870211488161334,27477.0,10.025001383260502,767.0,0.8152144560635562
31224.0,12.354139994350072,724.0,0.9415379705566844,32855.0,10.970303931950792,430.0,0.5150470245521277
31224.0,12.354139994350072,724.0,0.9415379705566844,32855.0,10.970303931950792,430.0,0.5150470245521277
30988.0,11.06932444867346,147.0,0.29526934208447714,32630.0,10.03792612731833,0.0,0.0
30988.0,11.06932444867346,147.0,0.29526934208447714,32630.0,10.03792612731833,0.0,0.0
31013.0,11.72135189448619,100.0,0.24206145913796356,32611.0,10.51468242432338,71.0,0.2059268301484777
24405.0,11.71010472772874,1265.0,1.3681327089778244,25590.0,10.370931054514825,805.0,0.832910700120367
20185.0,11.136612180523079,1225.0,1.3131806270940034,21010.0,9.809575599255046,786.0,0.8161944850953111
40903.0,11.830822281624174,1359.0,1.60637390086337,43048.0,11.1298461355043,872.0,0.8784787988335291
40903.0,11.830822281624174,1359.0,1.60637390086337,43048.0,11.1298461355043,872.0,0.8784787988335291
32964.0,12.136442796388074,1362.0,1.5138108988575818,34650.0,10.81702759252744,887.0,0.8772362050069524
28112.0,11.733343513253159,1232.0,1.378713168139044,29508.0,10.456478553987475,795.0,0.8268858653859068
28112.0,11.733343513253159,1232.0,1.378713168139044,29508.0,10.456478553987475,795.0,0.8268858653859068
26189.0,11.277194198220363,1166.0,1.2870211488161334,27477.0,10.025001383260502,767.0,0.8152144560635562
30758.0,16.22913848414327,1970.0,2.182091528213242,31873.0,15.473100032293948,1304.0,1.303658314129895
31351.0,15.35858370291268,1840.0,2.0285462775100793,32667.0,14.488420902029834,1196.0,1.187957806489776
30865.0,16.064632336576366,1948.0,2.1593271521471684,32037.0,15.296326037136335,1287.0,1.2849536409439057
30844.0,16.10265486651192,1945.0,2.1605279121953043,32008.0,15.331380400994556,1299.0,1.2899550319197177
34118.0,11.366021112838917,1719.0,1.7804755992079757,35878.0,10.096803253381736,1309.0,1.2485177148823319
34121.0,11.923279471662777,1497.0,1.4774068022636826,35894.0,10.309370055318608,1659.0,1.5183923189923612
27055.0,4.633833414072521,1101.0,1.36596448869471,28584.0,4.467160731381847,807.0,1.1379722577352227
26900.0,4.584876634109144,763.0,1.1360964899052368,28340.0,4.320861459246292,790.0,1.1488955294107468
26611.0,4.981100178110756,1226.0,1.6325933166284858,28111.0,4.619679329712723,800.0,1.13852975367357
26519.0,4.786644791435332,948.0,1.3347073649306052,27999.0,4.480931779147614,756.0,1.1464047060266283
27105.0,4.176673270603652,639.0,0.973973618418384,28546.0,4.318685961898596,647.0,0.9966723932040056
27059.0,4.145673526023847,742.0,1.1045071016068662,28534.0,4.393871975547308,615.0,0.869126492160376
27022.0,4.214721039108046,687.0,1.0723861754867041,28461.0,4.427553950475929,581.0,0.8321750022531318
27216.0,4.142752708043289,556.0,0.7900909757743091,28698.0,4.031555027219646,326.0,0.6478703091668887
27216.0,4.142752708043289,556.0,0.7900909757743091,28698.0,4.031555027219646,326.0,0.6478703091668887
27106.0,3.2490842459837816,148.0,0.2961313053359945,28578.0,3.2989768773818344,0.0,0.0
27106.0,3.2490842459837816,148.0,0.2961313053359945,28578.0,3.2989768773818344,0.0,0.0
27080.0,3.850892753635188,78.0,0.2293979893111533,28581.0,3.7811228800946157,116.0,0.28016736069713755
17444.0,3.935796456881377,968.0,1.205290421433772,18432.0,3.7507799188968685,699.0,1.0245805162967916
36397.0,4.952366503438028,1142.0,1.413527834002571,38404.0,4.896937180524169,802.0,1.0880020392903682
34515.0,4.9698927538101865,1125.0,1.3999965122724414,36430.0,4.858268563747789,802.0,1.0971547008056795
36397.0,4.952366503438028,1142.0,1.413527834002571,38404.0,4.896937180524169,802.0,1.0880020392903682
34515.0,4.9698927538101865,1125.0,1.3999965122724414,36430.0,4.858268563747789,802.0,1.0971547008056795
22708.0,4.35966670171012,979.0,1.2242279135745109,23956.0,4.1399569744141065,681.0,0.9940917258356997
30059.0,4.50862537081703,1150.0,1.412762696810756,31744.0,4.421753046021453,849.0,1.1657881923295499
22708.0,4.35966670171012,979.0,1.2242279135745109,23956.0,4.1399569744141065,681.0,0.9940917258356997
21651.0,4.2896950922384915,944.0,1.1797881165700899,22879.0,4.057369789577356,654.0,0.9691096106736328
21651.0,4.2896950922384915,944.0,1.1797881165700899,22879.0,4.057369789577356,654.0,0.9691096106736328
25142.0,6.709829426855798,1712.0,2.023635342644519,26620.0,6.449115733959191,1165.0,1.4655916840563061
26304.0,6.267686973676971,1545.0,1.8613015229604792,27798.0,6.029743853390458,1098.0,1.4094541274904977
25233.0,6.677331960399677,1688.0,2.0054862253328993,26718.0,6.409407026979953,1166.0,1.4573686690401988
25713.0,6.487055349646325,1634.0,1.9492430421832982,27146.0,6.258403225863606,1131.0,1.4390805169881913
27013.0,5.96328057652623,1448.0,1.7509925756553053,28547.0,5.750271427017598,1042.0,1.3572484803822769
30268.0,4.520309032577308,1712.0,1.692660627532879,31929.0,4.344238236949604,1457.0,1.4504782347126068
30217.0,4.322475374062297,1590.0,1.5528074373533893,31788.0,4.156464092230318,1445.0,1.4435166207477486
30416.0,4.676392840641171,1673.0,1.8936851267766244,32105.0,4.532804690186309,1725.0,1.6828611007373722
30595.0,4.555027056382322,1677.0,1.7626851631459883,32356.0,4.863177330717028,1413.0,1.4002554175488842
30150.0,5.336134924971445,1566.0,1.6323444604310697,31819.0,4.513072981281712,1193.0,1.2291941910760071
27580.0,4.963727807807354,1950.0,1.9804414754039061,29079.0,5.041722757091568,1450.0,1.4722299200532505
27198.0,5.051608500022542,1775.0,1.770921260072,28618.0,4.666991636750596,1415.0,1.4580829398134387
27570.0,5.2138300161685365,1450.0,1.489533798710187,29132.0,4.697945694662722,1423.0,1.5426072440433436
25913.0,5.4739022515363756,814.0,1.4798389903972664,27353.0,4.6960335240897715,352.0,0.6560106706449218
26780.0,4.412606231015861,441.0,0.823653968226342,28109.0,4.223636938039893,243.0,0.44447607851829324
26780.0,4.412606231015861,441.0,0.823653968226342,28109.0,4.223636938039893,243.0,0.44447607851829324
26900.0,3.676424043823019,56.0,0.1837797594948911,28352.0,3.4641521329179525,0.0,0.0
26900.0,3.676424043823019,56.0,0.1837797594948911,28352.0,3.4641521329179525,0.0,0.0
26917.0,4.099614644619052,55.0,0.1821904480893551,28338.0,3.8415977714357346,110.0,0.2766286997041341
32504.0,4.965206440823986,809.0,1.2242215319847138,34242.0,4.594861090120135,816.0,1.139034679015525
32504.0,4.965206440823986,809.0,1.2242215319847138,34242.0,4.594861090120135,816.0,1.139034679015525
34403.0,5.046904643875789,831.0,1.2637739550152947,36266.0,4.6295097945138854,820.0,1.1224276145925847
36261.0,5.099106807508057,837.0,1.287231616444764,38242.0,4.648144623126522,829.0,1.112282106470746
32504.0,4.965206440823986,809.0,1.2242215319847138,34242.0,4.594861090120135,816.0,1.139034679015525
22603.0,4.180852512870431,673.0,1.0197791963827267,23785.0,3.962331177397341,684.0,0.9936014039845152
21537.0,4.081782650922879,658.0,1.0054220196017192,22685.0,3.881384609179435,657.0,0.9549932509578275
30865.0,4.6620716542514655,814.0,1.204127666611809,32513.0,4.202121441531051,846.0,1.2084798043409744
22603.0,4.180852512870431,673.0,1.0197791963827267,23785.0,3.962331177397341,684.0,0.9936014039845152
30865.0,4.6620716542514655,814.0,1.204127666611809,32513.0,4.202121441531051,846.0,1.2084798043409744
25199.0,6.577257187412927,1221.0,1.7427034269705788,26528.0,6.051123862556443,1251.0,1.6337981773692247
26528.0,6.020058139254139,1097.0,1.566219448026042,27927.0,5.580920028039731,1122.0,1.4927318705983335
25062.0,6.6290599588101475,1235.0,1.7677199960330257,26388.0,6.10706097480613,1267.0,1.6396825864706257
25848.0,6.324434757351837,1170.0,1.6734017561542118,27198.0,5.832880800899329,1186.0,1.5694102196366633
24941.0,6.666688382126091,1252.0,1.7885591267833445,26235.0,6.1543167967187875,1277.0,1.6545003730356183
30162.0,4.784780395953402,1460.0,1.4641016870422627,31639.0,4.310709728034933,1411.0,1.474507200516498
29943.0,4.605599131424163,1513.0,1.494211618002952,31503.0,4.448919768817483,1449.0,1.5265871607527033
30290.0,4.513897809820245,1709.0,1.814106938516856,31937.0,4.538620342061561,1535.0,1.4633778081462765
29813.0,4.706620627836388,1485.0,1.49221613192426,31424.0,4.4472350961018465,1489.0,1.5205466482074794
30231.0,4.655181882523496,1261.0,1.3017234669371984,31980.0,4.227865152769184,1628.0,1.6407905868818238
27253.0,4.926157501986209,1287.0,1.3596344579978106,28670.0,4.391713610596666,1291.0,1.4091940016814577
27230.0,5.391047990650797,1375.0,1.347534641252313,28702.0,4.6295246448744605,1620.0,1.6085222255225446
27374.0,4.646711034430697,1502.0,1.5215118920008481,28873.0,4.365465995672741,1469.0,1.5512644791830308
27397.0,5.04496929964643,1751.0,1.844713625302041,28940.0,4.867991757388256,1497.0,1.4505105512801346
25913.0,5.4739022515363756,814.0,1.4798389903972664,27353.0,4.6960335240897715,352.0,0.6560106706449218
25913.0,5.4739022515363756,814.0,1.4798389903972664,27353.0,4.6960335240897715,352.0,0.6560106706449218
26680.0,3.5086500252946293,238.0,0.4559313956068391,28132.0,3.4620360700027373,0.0,0.0
26680.0,3.5086500252946293,238.0,0.4559313956068391,28132.0,3.4620360700027373,0.0,0.0
26665.0,4.153922045413828,101.0,0.25571514303028675,28126.0,3.9447811647162383,116.0,0.28016736069713755
36143.0,5.040040883700747,1140.0,1.4260412862186003,38126.0,4.936539621789741,790.0,1.0891331128470936
34247.0,5.097632377817667,1163.0,1.4797897601939949,36150.0,4.9216319384427765,792.0,1.094863005128952
17265.0,4.013014715818396,996.0,1.2609495430032083,18197.0,3.796564596365377,691.0,1.0260891697971477
19067.0,4.192250616837572,1047.0,1.3275610567408944,20153.0,3.953113438718272,724.0,1.0572340091011072
19067.0,4.192250616837572,1047.0,1.3275610567408944,20153.0,3.953113438718272,724.0,1.0572340091011072
23380.0,4.676386826386372,1084.0,1.4559339785855676,24710.0,4.309795347519415,709.0,1.0346570612405832
30520.0,4.915473018947414,1369.0,1.8394376475909697,32226.0,4.566322200359935,840.0,1.1771257366993553
31467.0,4.87092421767933,1404.0,1.8784950758519436,33229.0,4.507422654286483,851.0,1.1785516468848531
23380.0,4.676386826386372,1084.0,1.4559339785855676,24710.0,4.309795347519415,709.0,1.0346570612405832
22332.0,4.574597659904093,1064.0,1.4089978708287674,23574.0,4.252100767561841,670.0,0.9929241851722618
24648.0,6.765517349028084,1599.0,1.8219150938984505,26029.0,6.559247973996333,1195.0,1.4975989898417401
24339.0,6.874371533774924,1623.0,1.8348483205363324,25714.0,6.671013673910435,1229.0,1.5229441829479504
24389.0,6.863418625901746,1630.0,1.839061836236074,25757.0,6.649041019904676,1219.0,1.5236211748249628
25426.0,6.521554526146354,1562.0,1.8019256193028612,26800.0,6.32435767489474,1139.0,1.450037580331972
24944.0,6.662818472688566,1581.0,1.8108655345925053,26371.0,6.454720868044953,1180.0,1.4776988021921111
30047.0,5.118051348841178,1798.0,1.7595271914636614,31714.0,4.433316866354129,1381.0,1.2872024838287872
29499.0,4.965985827041293,1660.0,1.681842367762211,31168.0,4.718272989134902,1667.0,1.5953436884806358
29819.0,4.994623632905186,1882.0,1.9125077614221595,31523.0,4.77564095011078,1465.0,1.4507776739993623
29924.0,5.275674719881809,1667.0,1.6155870401730141,31673.0,4.830383614100954,1454.0,1.3575431622972436
30099.0,5.262507385683653,2206.0,2.150650700950761,31681.0,4.967859157562239,1592.0,1.539472312190122
27156.0,4.935001899695683,1832.0,1.944922877648366,28645.0,4.864025106264872,1517.0,1.5753361496439418
26989.0,5.190205582091619,2011.0,1.9813859377655327,28523.0,4.598983880638744,1582.0,1.6362681435204929
27106.0,5.444290443896247,1926.0,1.9130436318861104,28512.0,5.052360834303109,1573.0,1.6059546177818973
26032.0,5.537562640729223,732.0,1.4095899226370767,27604.0,4.549312448051903,246.0,0.4459382664674562
26032.0,5.537562640729223,732.0,1.4095899226370767,27604.0,4.549312448051903,246.0,0.4459382664674562
26583.0,3.814861512476567,137.0,0.3701936781942663,28025.0,3.5966659365827955,0.0,0.0
26583.0,3.814861512476567,137.0,0.3701936781942663,28025.0,3.5966659365827955,0.0,0.0
26568.0,4.2636809214574205,70.0,0.20453835214941968,28012.0,3.988100268298178,109.0,0.27565192612241984
36019.0,5.131141099636123,870.0,1.1154980670086345,37997.0,4.733754744848428,783.0,1.104484997351707
36019.0,5.131141099636123,870.0,1.1154980670086345,37997.0,4.733754744848428,783.0,1.104484997351707
32189.0,5.053011130442422,896.0,1.1838074167701433,33934.0,4.710246642958308,774.0,1.1351149446201474
32189.0,5.053011130442422,896.0,1.1838074167701433,33934.0,4.710246642958308,774.0,1.1351149446201474
26604.0,4.990615568244062,1764.0,1.6250365380507603,28087.0,4.880526955091529,1531.0,1.6665879017846614
17152.0,3.789505244751615,719.0,0.9286749212587794,18079.0,3.5944053206858846,658.0,1.0516051718682253
30381.0,4.963414548914386,1080.0,1.537652431468178,32101.0,4.421582322469526,807.0,1.2062258741110639
23275.0,4.422420461056931,847.0,1.1738343619842622,24552.0,4.180278100796644,660.0,1.0185007363767586
30381.0,4.963414548914386,1080.0,1.537652431468178,32101.0,4.421582322469526,807.0,1.2062258741110639
21233.0,4.185079104315115,775.0,1.0504788714557756,22403.0,3.998358598772126,615.0,0.9495424473792627
29424.0,4.9477671731802415,1053.0,1.482395522246003,31060.0,4.4659650412872685,803.0,1.1989564147103098
26272.0,6.001653938707229,1107.0,1.3050609121320738,27688.0,5.646633953073282,1065.0,1.4883105722177075
26226.0,6.022098756870398,1112.0,1.3069908186364585,27639.0,5.6675914954568665,1064.0,1.4892195942842008
24877.0,6.547150829511644,1153.0,1.2879536518737775,26187.0,6.125441023663112,1199.0,1.6371658771715831
25755.0,6.199394344157741,1119.0,1.2938313682141889,27136.0,5.825989186395732,1099.0,1.5272778838099503
24411.0,6.746268615640427,1174.0,1.2895196537858584,25652.0,6.312898997291181,1241.0,1.6734039737537973
29657.0,5.046779256057768,1588.0,1.5333602805603124,31296.0,4.924063362711736,1297.0,1.3340772501527038
29861.0,4.738105131207517,1614.0,1.6814944060269723,31549.0,4.477853446058167,1445.0,1.4853417904223256
29626.0,5.050221375098324,1761.0,1.7151529405201742,31211.0,4.73510324432055,1323.0,1.3530161619045797
29705.0,5.151887358956424,1375.0,1.5401622022939663,31332.0,4.7417764339960184,1269.0,1.2491307915406618
29589.0,4.528791531344206,1514.0,1.5312122444324954,31217.0,4.434369978855509,1328.0,1.2883516600680112
27130.0,4.76608706776324,1863.0,1.8100016186111547,28654.0,4.662126493082314,1613.0,1.7583540554663615
26877.0,4.917430374125799,1480.0,1.5335824073065003,28416.0,4.601075961120398,1459.0,1.5440560172399833
27569.0,4.525062111106874,1490.0,1.6534882634902492,29041.0,4.813048629442154,1509.0,1.5394447812035998
27696.0,4.737235480741906,1768.0,1.7158015619528968,29171.0,4.539340148565097,1653.0,1.6165635571715082
27084.0,4.007461010415447,215.0,0.5172701029201282,28557.0,3.828029386561054,305.0,0.607689978010992
27084.0,4.007461010415447,215.0,0.5172701029201282,28557.0,3.828029386561054,305.0,0.607689978010992
27105.0,3.409670014733831,45.0,0.16532992583014122,28515.0,3.215221063064716,0.0,0.0
